2021-09-06 23:41:56,951 ************************ process start ***************************************
2021-09-06 23:41:57,040 NumExpr defaulting to 8 threads.
2021-09-06 23:41:59,157 股票('688509', '正元地信', 112076.5715, 562100.0) 
2021-09-06 23:41:59,168 股票('688508', '芯朋微', 873925.542, 1463918.4) 
2021-09-06 23:41:59,184 股票('688505', '复旦张江', 398665.41007800004, 1575973.0) 
2021-09-06 23:41:59,195 股票('688501', '青达环保', 39779.594937, 175044.83) 
2021-09-06 23:41:59,210 股票('688500', '慧辰股份', 145183.59146700002, 256469.88303000003) 
2021-09-06 23:41:59,222 股票('688499', '利元亨', 547719.5284399999, 2682064.0) 
2021-09-06 23:41:59,233 股票('688488', '艾迪药业', 367573.10985, 718200.0) 
2021-09-06 23:41:59,244 股票('688468', '科美诊断', 64373.785, 753880.0) 
2021-09-06 23:41:59,261 股票('688466', '金科环境', 68983.7906, 256283.44) 
2021-09-06 23:41:59,273 股票('688456', '有研粉材', 90513.874232, 343736.56) 
2021-09-06 23:41:59,289 股票('688425', '铁建重工', 627312.810644, 3189431.2060000002) 
2021-09-06 23:41:59,301 股票('688418', '震有科技', 203091.77928, 302031.6) 
2021-09-06 23:41:59,317 股票('688408', '中信博', 1434285.4047680001, 2715395.32384) 
2021-09-06 23:41:59,336 股票('688399', '硕世生物', 430411.3548, 732867.24) 
2021-09-06 23:41:59,353 股票('688398', '赛特新材', 181242.5622, 401120.0) 
2021-09-06 23:41:59,372 股票('688396', '华润微', 2473745.206284, 9921810.427276) 
2021-09-06 23:41:59,383 股票('688395', '正弦电气', 59589.338760000006, 290508.0) 
2021-09-06 23:41:59,395 股票('688393', '安必平', 188074.9636, 295514.44) 
2021-09-06 23:41:59,410 股票('688390', '固德威', 2032493.7934, 3159200.0) 
2021-09-06 23:41:59,427 股票('688389', '普门科技', 301087.67288, 816534.8) 
2021-09-06 23:41:59,460 股票('688386', '泛亚微透', 123215.526, 570850.0) 
2021-09-06 23:41:59,472 股票('688385', '复旦微电', 371584.33648, 3795579.32) 
2021-09-06 23:41:59,488 股票('688383', '新益昌', 357861.4308, 1562644.08) 
2021-09-06 23:41:59,504 股票('688379', '华光新材', 108119.55, 212520.0) 
2021-09-06 23:41:59,516 股票('688378', '奥来德', 317118.71433600003, 494989.1856) 
2021-09-06 23:41:59,534 股票('688377', '迪威尔', 171973.84, 311467.2) 
2021-09-06 23:41:59,552 股票('688369', '致远互联', 407770.745158, 537849.226838) 
2021-09-06 23:41:59,565 股票('688368', '晶丰明源', 615192.9252, 2437782.144) 
2021-09-06 23:41:59,580 股票('688367', '工大高科', 46748.333195, 194760.485) 
2021-09-06 23:41:59,598 股票('688366', '昊海生科', 1015464.964815, 3185017.3415) 
2021-09-06 23:41:59,612 股票('688365', '光云科技', 256186.2273, 607515.0) 
2021-09-06 23:41:59,625 股票('688363', '华熙生物', 1715718.493236, 8822880.0) 
2021-09-06 23:41:59,657 股票('688359', '三孚新科', 134674.89497999998, 563035.44) 
2021-09-06 23:41:59,676 股票('688358', '祥生医疗', 90700.8, 377920.0) 
2021-09-06 23:41:59,694 股票('688357', '建龙微纳', 377693.19299999997, 831393.78) 
2021-09-06 23:41:59,730 股票('688355', '明志科技', 84314.852702, 411448.724356) 
2021-09-06 23:41:59,745 股票('688350', '富淼科技', 66156.9156, 307085.1) 
2021-09-06 23:41:59,761 股票('688345', '博力威', 159259.591478, 697100.0) 
2021-09-06 23:41:59,773 股票('688339', '亿华通', 1316109.307968, 1869966.772128) 
2021-09-06 23:41:59,785 股票('688338', '赛科希德', 133608.424919, 387909.648) 
2021-09-06 23:41:59,805 股票('688336', '三生国健', 147494.19603599998, 1270627.933606) 
2021-09-06 23:41:59,823 股票('688335', '复洁环保', 159102.436216, 242439.401244) 
2021-09-06 23:41:59,835 股票('688333', '铂力特', 963243.952869, 1697520.0) 
2021-09-06 23:41:59,850 股票('688330', '宏力达', 221575.4214, 909800.0) 
2021-09-06 23:41:59,866 股票('688329', '艾隆科技', 76334.15046, 363612.0) 
2021-09-06 23:41:59,882 股票('688328', '深科达', 69365.363796, 321404.64) 
2021-09-06 23:41:59,893 股票('688323', '瑞华泰', 142667.464698, 700920.0) 
2021-09-06 23:41:59,905 股票('688321', '微芯生物', 976938.29292, 1585381.13) 
2021-09-06 23:41:59,915 股票('688319', '欧林生物', 115969.187816, 1262805.74) 
2021-09-06 23:41:59,931 股票('688318', '财富趋势', 329407.2033, 1096721.5) 
2021-09-06 23:41:59,947 股票('688317', '之江生物', 237545.76321, 998833.3155) 
2021-09-06 23:41:59,964 股票('688316', '青云科技', 69886.5627, 306131.02875) 
2021-09-06 23:41:59,986 股票('688315', '诺禾致源', 171664.142364, 2060229.6) 
2021-09-06 23:42:00,007 股票('688314', '康拓医疗', 85822.117016, 419078.07156) 
2021-09-06 23:42:00,026 股票('688313', '仕佳光子', 396590.73147, 564326.86344) 
2021-09-06 23:42:00,039 股票('688312', '燕麦科技', 190907.188474, 412931.687088) 
2021-09-06 23:42:00,057 股票('688311', '盟升电子', 445867.87696, 773105.14) 
2021-09-06 23:42:00,071 股票('688310', '迈得医疗', 166017.078, 374193.6) 
2021-09-06 23:42:00,089 股票('688309', '恒誉环保', 108448.101302, 197386.47831099998) 
2021-09-06 23:42:00,106 股票('688308', '欧科亿', 224445.68, 940000.0) 
2021-09-06 23:42:00,119 股票('688305', '科德数控', 257654.228298, 1265816.16) 
2021-09-06 23:42:00,134 股票('688303', '大全能源', 1566979.072956, 15194025.0) 
2021-09-06 23:42:00,147 股票('688301', '奕瑞科技', 695972.6175, 3039753.9094) 
2021-09-06 23:42:00,164 股票('688300', '联瑞新材', 376636.29595, 611700.741) 
2021-09-06 23:42:00,179 股票('688299', '长阳科技', 705300.8688, 895177.2519360001) 
2021-09-06 23:42:00,197 股票('688298', '东方生物', 1064475.39012, 2112120.0) 
2021-09-06 23:42:00,209 股票('688296', '和达科技', 123036.69167999999, 541261.5264) 
2021-09-06 23:42:00,225 股票('688289', '圣湘生物', 1629262.39888, 2747200.0) 
2021-09-06 23:42:00,238 股票('688288', '鸿泉物联', 188596.3249, 366255.30799999996) 
2021-09-06 23:42:00,249 股票('688286', '敏芯股份', 356033.93028000003, 584668.0) 
2021-09-06 23:42:00,259 股票('688278', '特宝生物', 594878.6988, 1098360.0) 
2021-09-06 23:42:00,277 股票('688277', '天智航', 838735.343692, 1179349.7960319999) 
2021-09-06 23:42:00,293 股票('688276', '百克生物', 291554.764488, 3642493.4784540003) 
2021-09-06 23:42:00,309 股票('688269', '凯立新材', 268653.346602, 1118639.52) 
2021-09-06 23:42:00,320 股票('688268', '华特气体', 271257.688, 967200.0) 
2021-09-06 23:42:00,336 股票('688266', '泽璟制药', 896807.3325, 1603440.0) 
2021-09-06 23:42:00,345 股票('688260', '昀冢科技', 65510.7288, 288000.0) 
2021-09-06 23:42:00,361 股票('688258', '卓易信息', 162307.727985, 333130.700121) 
2021-09-06 23:42:00,372 股票('688256', '寒武纪', 2200854.8342, 3664916.0) 
2021-09-06 23:42:00,391 股票('688239', '航宇科技', 176884.592144, 869960.0) 
2021-09-06 23:42:00,402 股票('688233', '神工股份', 625606.7797, 1228000.0) 
2021-09-06 23:42:00,417 股票('688229', '博睿数据', 126082.07736, 272971.2) 
2021-09-06 23:42:00,434 股票('688228', '开普云', 108770.75083599999, 252690.26815999998) 
2021-09-06 23:42:00,444 股票('688226', '威腾电气', 52935.631676, 260052.0) 
2021-09-06 23:42:00,460 股票('688222', '成都先导', 757450.455408, 1087445.52) 
2021-09-06 23:42:00,471 股票('688221', '前沿生物', 175719.972249, 726355.44) 
2021-09-06 23:42:00,480 股票('688219', '会通股份', 67136.67346399999, 681576.909888) 
2021-09-06 23:42:00,498 股票('688218', '江苏北人', 131711.428258, 187509.32) 
2021-09-06 23:42:00,514 股票('688217', '睿昂基因', 73767.444351, 360306.07998000004) 
2021-09-06 23:42:00,531 股票('688216', '气派科技', 120076.611928, 589904.77) 
